CXCL5	Ccr5
Nup62	Thoc5
Rrp7a	Fbl
Ighv8-11	Ighv1-62-3
Shisa5	Lamb1
Actn2	Grb2
Tacr1	Ffar1
Adcy5	CXCL1
CCT8	Tubb2b
Gcc2	Cog1
Gpr4	Agtr1a
Pigyl	Pigyl
Dync1i1	Tmed7
Rasa1	Prkca
Fbxl12	Lrrc41
CSF2RA	Met
Rpp21	Pop4
Fscn2	Fscn2
Pramel33	Oog3
Rhoq	Rhot1
Ffar3	Avpr1a
TGOLN2	Meltf
Snrpd3	Tra2b
NDUFA6	Ndufaf1
Klhl22	Fbxl5
Hnrnpa3	Cherp
F2	Ffar1
Ighv1-22	C2
Mrpl53	Mrps35
Cdc42	Nup37
Bbs10	Cct4
Pramel57	Pramel38
Tpp2	Tpp2
Artn	Pik3ca
Dsp	Dsc1
Rpp30	Rps23
Fgfr1	Cd86
Fus	Snrpb2
Oxtr	Gast
Krt32	Krt23
Ccl21b	Nmur2
Sema3a	Sema4d
IGHV1-2	Ighv1-58
Col9a1	Itgb1
Gpr20	Adcyap1r1
Fbxo9	Klhl41
Htr1b	Nmur1
Btrc	Elob
Srsf7	Ncbp1
Trio	Bdkrb1
CCL23	Adcy3
Cnr1	OPRL1
IGKV3-15	C4b
Abi1	Ighv8-4
Ssna1	Cep250
Rps23	Ssr4
Fbxw16	Trip12
Ighv14-3	Igkv18-36
Pramel53	PRAMEF10
Chpf2	Chsy1
Snord116l6	Snord116l16
Cdc5lrt7	Snrnp70
Defa25	Defa33
Igkv15-103	Ms4a2
Rpl27rt	Rpl6
Tubb4a	Alms1
TAS2R7	CXCL5
Ighv1-11	Ighv8-11
Hpgd	LTC4S
ATP5F1	ATP5G2
Il2rb	Egfr
Dapp1	IGLV3-21
Kit	Il5
Tas2r108	CXCL3
Puf60	Polr2c
TAS2R41	Grm6
Ints13	Ints2
Ighv1-81	Lcp2
Ust	Bgn
Polr2e	Rara
Kif4	Cenpe
B3gnt6	Muc3a
Gm24518	Snord116l14
Gpr45	LHB
IGKV1-33	IGKV3-15
Tcea1	Aqr
Mepe	Chgb
Fgf16	Kras
Rps26	Rpsa
Ldlrap1	Cbl
Keap1	Cops7b
IGLV1-51	Ighv1-77
Cops8	Fbxl7
Sst	Cxcr1
Sae1	Cbx2
Haus4	Tubb5
Slc18a3	Vamp4
Acot4	Acot4
IGKV1-16	Ighv1-69
Pik3c2a	Sh3gl2
Dapp1	Igkv8-19
Or2a51	Gnb1
Ccz1	Rab7
Nsun6	Ndc1
Pram1	Pram1
Fbxw11	Fbxl22
Cstf1	Snrpg
Eef2	Eef1a1
IGLV2-11	Ighv10-1
U2surp	Alyreffm12
Syt2	Cbl
Tas2r117	CCL23
FAM20C	Sdc2
Adra2b	Fpr-rs6
Mtif2	Mrps18b
ATP6	Cycs
CEP72	NDE1
Snrpd1	Crnkl1
Htr2c	Prok2
Pik3r6	Gcg
Espl1	Xpo1
RPL23A	Ssr2
Dctn1	Cep250
CLDN23	CLDN23
Ighv1-78	Lyn
Apol10a	C3
Trim69	Fbxw9
Lmod2	Lmod2
IFITM10	IFITM10
Pramel12	Pramel31
Apoe	C3
LCE1A	Csta2
Opn4	Grm6
H2-Ob	HLA-DMB
Sipa1l1	Pdlim5
Snord116l12	Gm26270
Spc25	Ndc80
Zfp989	Zfp993
Gabra2	Gabrb2
Ntsr1	Casr
Polr2c	Prpf31
RPS17	Rpl35rt
Arpc1b	MYH2
Alyreffm9	Hnrnpf
Ssr2	Rpl6
Krt16	Krt12
Oxt	Hcrtr2
HIST1H2BK	Paf1
Rbx1	Commd1
Prl6a1	Jak2
Penk	Il6
P2ry2	Agt
Limk1	Rhoa
Ndufa1	ATP5G2
Gng2	Npw
Pik3c2b	Pip5k1c
IGHV2-5	IGHV3-7
Cfap418	Cfap418
Ppp2r2a	RPS25
Depdc1b	Rhot1
Aktip	Aktip
TRAPPC4	Sdc2
Maip1	Micu3
Pafah1b1	Pafah1b3
Tas2r139	Cxcl12
Srp72	Rps8
Nup160	Polr2j
Pik3ca	Jak2
Pramel31	PRAMEF4
Gtf2h4	Cops7b
Tas2r106	Agt
HLA-DRB3	HLA-DMB
Rybp	RYBP
Lpar3	Ccl5
Gcgr	Hcrtr1
Septin9	SEPTIN9
Cnot6l	Cnot10
Rlim	Mib2
Cpsf2	Polr2k
ADCY4	Cxcl16
Alyref	Tpr
Cpsf2	Prpf38a
S1pr5	Npy5r
Ly75	Ly75
Ube2d1	Otub1
Chrna3	Chrnb2
AGER	SAA1
Ptbp1	Hnrnph1
Mcm10	Clspn
Gm26504	Gm22812
Suds3	Dnmt1
RPS2	Bysl
App	CXCL1
TAS2R41	PF4
Mapk9	Map2k3
RPL14	Eif5
Fbxl14	Ccdc22
Itpkb	Plch1
Cxcr2	Pmch
Ctsf	HLA-DMB
IGLV1-51	Dock1
Polr2f	Nelfb
Lilra6	Pirb
Calcr	Adrb3
TTC30B	Dynlrb1
SNRNP27	Cwc22rt2
Ccr9	Cxcr5
Snrpg	Cwc22rt6
Polr2f	Tia1
Traf2	Traf3
Thoc5	Gm49336
Rpl35rt	Eif3m
FCN2	Masp2
Ndc1	Thoc3
Cdca8	Cenpp
Slc5a5	Slc5a8
Ppie	Cul4b
Pramel17	Pramel23
Tas2r125	Grm6
Qrfpr	Pmch
Ptpn11	Nras
Gnb1	OR56A5
LINC02621	LINC02621
Stat6	Stat3
Fbxw2	Ube2m
Ighv8-6	Ighv1-19
Eva1a	Tnc
Penk	Ppy
Adcy2	Glp1r
Taf1d	RRN3
Gng2	Ccr2
C1R	Ighv1-62-1
Ntsr1	Uts2b
CXCL8	Nmur2
Cenpv	Cenpv
Adra2c	Htr5a
ARHGAP17	Rhob
Mrps9	Mrps12
Polr2l	Ercc4
TAS2R30	TAS2R20
Fcamr	Igkv8-16
Vmn1r2	Vmn1r84
NUDT10	Ppip5k1
Srsf9	Nup188
Eaf1	Iws1
Efna4	Efnb3
FBXO17	Fbxl20
Syne1	Syne2
Fbxl20	Klhl42
Mpc1	Dld
Sptbn4	Gfra1
Xcr1	F2rl3
Vav3	Arhgap35
Rpl7	RPL41
Rps19	Eif2s2
Syde2	Rasgrf2
MIR4474	MIR4474
Nup188	Nup153
SDCCAG8	Clasp1
Cxcl9	AI182371
Sptan1	Ank3
Ighv15-2	C4a
Srp72	RPL5
Pik3ca	Nts
Crh	Gpr27
Sycp2	Syne2
C4A	Igkv6-15
Cct5	Dcaf7
Gm29866	Fkbp6
Ighv1-69	Ighv8-12
Gpr27	Adora2b
Haus7	Nek2
TAS2R8	Hc
Prpf6	Hnrnpc
Krt2	KRT33A
Mrpl27	Mrps18b
Kxd1	Birc5
Fam120a	Fam120a
Gpr20	Ucn
Gm26433	Gm22373
Tas2r110	Ccl21e
Shc3	Met
Dctn2	Mks1
Ttbk2	Cep41
Arhgap26	RHOU
Gspt2	Rpl23
Ighv1-50	C4b
Htr2c	Gpr68
Defa20	DEFA3
Anxa1	Adcy8
Atr	Gm21858
TAS2R41	Grm8
SPRR1B	Stfa2l1
Pramel34	Pramel38
Fgfr2	Vav1
Ino80b	Nfrkb
Sike1	Traf3
Gng2	Pik3r1
AP2A2	Eps15l1
Ccl21e	TAS2R8
Ifna2	Ifna12
CXCL11	Lpar3
Prkag2	Ywhaq
Mbl2	Igkv6-17
Ighv15-2	Arpc1a
Krtap10-30	Krtap12-20
Igfbp5	Apoa2
C1s2	C4A-2
Apol9b	FGA
Polr2i	Sf3a2
RPS17	Srp68
PRAMEF10	Pramel6
DYNC1I2	Odf2
Gnb1	Grm8
Rplp2-ps1	Rpsa
Fbxo6	Rnf217
DLC1	Arhgef26
Oog4	Pramel36
Pfdn1	Tubb4a
Gtf2e2	Gtf2a1
Pramel44	Pramel30
Mrpl47	Mrpl11
Ireb2	Nedd8
Eif1ad3	Eif1ad6
Rnf8	Pias4
Zfp534	Zfp979
IGHG2	IGLV3-25
Avp	GNAQ
RNF139	Rps27a
Rho	Exoc5
Srsf1	U2af1l4
Mrpl39	Eral1
Gm22786	Gm24233
Synj2	Sgip1
Eif4a3	Snrpa1
Ighv1-31	Dapp1
Rpa1	Ercc1
DRD4	Htr1b
Ighv1-74	Lat
Fbxl18	Fbxl8
Ighv1-84	Itpr2
Poldip3	Rbm8a
Sstr3	Tas2r120
Hrh3	CXCL1
PRKACA	Abca1
Rps13	Eif4b
Abl1	Clasp2
N6amt1	RPL7A
Wnt5a	Dnm2
Igkv17-127	IGHE
Shb	Elmo2
Ccl9	Adcy3
Ptpra	Rapgef2
Srgap3	Arhgef26
Anp32a	Nup214
Rxfp1	Ptgir
Cdc5lrt6	HSPA8
Ubc	Tdpoz9-ps1
Pramel48	Pramel36
Duox2	Duox2
Slx4	Exo1
Gm22863	Gm22373
Ankrd9	Cops7a
Snapin	Snapin
Ucp3	Ndufa6
Fgfr2	Camk2b
Ndufa11	ATP5G2
Ccp110	Tctn1
FCN3	Igkv6-23
Pomc	Lpar5
Htr2a	Arhgef25
Casr	Agtr1a
Vav3	Fcgr1
Lpar2	Ccl21d
Nup205	Nup35
Gm22417	Snord116l12
Psma2	Psmd4
Fgfr2	Sptan1
PRAMEF26	Pramel55
Trim39	TRIM39
Col4a4	Pdgfa
CCL5	TAS2R46
Gnal	Or10g3
Ighv1-75	Vpreb1b
Uba2	Hic1
Ighv1-54	Masp2
Spsb1	Fbxw4
Col19a1	Col5a3
IMPAD1	Tpst1
Bag4	Tnf
Trappc9	Tgfa
Txnl4a	Cwc22rt1
RPL18	Rps15
Galr1	Pyy
Krtap4-9	Krtap4-22
Ndufa12	Ndufb10
Fpr-rs3	Tas2r144
Polr2k	Rbm5
Fbxo17	Fbxo15
Oog4	Pramel12
Socs3	Jak1
Gm26433	Gm23767
Ints4	Ints9
Fbxo4	Fbxl3
Hnrnpa0	Rbm8a2
Rab10	Ywhah
Mark4	Sdccag8
Lhcgr	Adrb2
Krtap12-23	Krtap10-31
Rad21	Spc25
Ighv1-36	Lat2
Spsb3	Socs6
Baiap2	Ighv1-9
Rac1	Abl1
RPL10	RPL21
Or51q1	Gngt1
Ptger1	Kng2
C1qb	Igkv6-13
NDE1	Tubgcp4
TAS2R7	Sstr5
IGHV2-5	Igkv8-16
Pik3c2a	Inpp5j
Adora2a	Adm
IGHV3-11	Lat
Gm28040	Grm5
Ighv14-3	Igkv6-23
Arhgef15	Arhgef15
Vash2	Vash2
Or8h7	Gnb1
Cox5b-ps	Cycs
Hus1	Top3a
Rpl35	Rpl37a
LOR	CDSN
Wfs1	Spp1
Vav1	RHOU
Tubg1	Haus2
Ndufab1	Dlst
Srsf2	Cwc22rt7
Arf6	Grb2
Cox7b	ATP5G1
Arhgap44	Rhoc
CETN2	TUBB
Ighv1-20	Ms4a2
Eif2b3	Rps18
Rps14	Rps8
Ccnt2	GTF2A2
Zfp830	POLR2A
Ighv1-26	IGKV1D-33
Prpf3	Cwc27
Pramel48	Pramel12
RGPD4	RGPD4
Mrps21	Mrrf
COX5B	Uqcrb
EIF4A3	Lsm1
Pard6a	Prickle1
Fem1c	Asb2
Gmip	Arhgef2
Iglc3	Ighv1-62-1
IGKV1-39	Fcgr1
IGHV3-30	Dapp1
Rnf168	HIST3H3
Srsf6	Polr2c
Polr2k	Sf3a1
Arhgef18	Arhgap15
Xlr	Stag2
Ambp	IGHA1
Ighv1-74	Igkv2-137
Mre11a	Pidd1
Sycp1	Gm28553
Prkar2a	Adcy7
Plch2	Itpr1
Mtnr1a	Casr
Ighv1-55	IGHV3-7
IGLV1-47	Arpc1b
Mrps24	Mrps9
Lonrf1	Fbxl5
U2AF1L5	Hnrnpr
Polr2d	Rprd1b
Pcna	Gtf2h5
Ap2a1	Fnbp1l
Ppwd1	Cstf2t
Fgf9	Il5
Igkv2-109	Arpc1b
Tek	Dok2
Nup160	Ncbp2
Alyreffm8	Tpr
C1rb	Ighv1-22
Gnb1	Gipr
Wdr19	Dync2li1
Tas2r109	Tas2r102
Brip1	Rfc4
Fbxw28	Fbxw10
Gas6	Nucb1
Ighv8-2	Ighv8-12
Tgs1	Gemin8
Grb2	Fgf6
Gm22863	Gm23767
Snw1	DHX16
Trhr	Grm8
Bmp4	Dmp1
P2ry13	C5ar1
Khsrp	Ncbp1
Pip4k2b	Irs1
LIPJ	LIPJ
Vav2	Igkv17-127
Vmn1r72	Vmn1r81
Polr2g	Rxra
Rps28	Spcs2
Gm22631	Gm26502
Gtf2f2	U2surp
Fbxo2	Rnf19a
Fcer1g	IGHV4-39
Zfp820	Gm21411
Sdhb	Gm10053
Elavl1	Lsm2
Ccr10	Cxcr4
CXCL3	Sstr1
Ighv1-75	IGLV2-23
Fus	Cstf2t
Sec22b	Lman1
LOC400927-CSNK1E	Dync1h1
Wsb1	Cops8
POLR2A	Snapc4
Ighv1-69	Grb2
HLA-DRB1	Ptprj
Ppil1	Hnrnpm
Cyfip1	IGKV3-11
Asb10	Asb8
Rln3	Oprd1
Rps14	RPL5
Snord116l8	Gm26032
Alyreffm2	CWC25
Mdm2	Sumo2
Cdc6	Rps27a
IGLV2-23	MASP1
Mrpl17	Mtif3
CYSLTR2	Bdkrb1
Srrm1	Nup50
Dpysl2	Nrp1
Igkv2-112	IGKV2-28
Rab8a	Rab3a
Rnf19a	Fbxl8
Nek6	Nup85
Gnai1	Ccr5
Slc2a6	SLC2A6
Gsdma2	Gsdma2
Ncbp1	Lsm11
Penk	Apol7c
FCN3	IGLV1-40
Snrnp40	Lsm6
Gak	Dvl2
Cep70	Tctn1
Tes3-ps	Keap1
Psma3	NEDD8
Mrpl43	Mrps25
Rpa1	Gtf2h4
Ighv8-9	FCN2
Mrpl48	Mrpl50
HLA-B	Sar1b
Lpar3	Bdkrb2
Arf4	Ykt6
Ighv8-8	Ighv1-49
C4A	Alb
Adcy2	Chrm4
Smad3	Uba52rt
AAAS	Gm49336
Rpl32	Rps18
TAS2R5	Insl5
Ints14	Rprd2
Adcy1	TAS2R20
Lsm8	Cwc22rt5
Rac1	ARHGEF5
Gm20896	REC8
Kif3b	Kif5a
Ltb4r2	Nmur2
Hnrnpa3	Sf3a3
Lonrf1	Znrf1
Krt77	Krt31
Ighv13-2	Itpr3
Gpr27	Ptgir
HLA-G	H2-T24
Ighv1-36	Igkv6-20
Erbb3	Sos1
Clp1	Cpsf4
Pcbp1	Ncbp2
Cbll1	Ctnnb1
Dynll1	Tmed3
Arhgef18	Syde1
Gng2	Npy4r
Pramel36	Pramel16
S1pr2	Agtr2
Rnf111	Gtf2h4
Chrm4	Grm2
Sec13	Mad2l1
Rps15	Rplp2-ps1
RPS10	LOC400927-CSNK1E
Cdk5	Cdc25b
Aak1	Wasl
C1rb	Ighv1-69
NLGN2	Homer1
Zfp629	Zfp629
CYFIP1	IGLV1-44
Magea2	Magea10
Asb8	Fbxo32
Mc1r	Tshb
Ssxb1	Ssxb14
C1ra	IGHV1-69
Gabpa	Ppargc1a
Rps25	RPL41
Dlg4	Cacng4
Pomc	RXFP3
Hnrnpc	Xab2
Igkv2-137	Igkv8-24
Ighv1-19	Ighv13-2
Srsf1	A1cf
Ighv1-66	Dock1
Arpc2	TGOLN2
Fyn	INPP5D
Ccl21d	Cxcl13
PRAMEF15	Gm12790
Hnrnpd	Snw1
Chek1	Rps27a
Ighv1-67	Cdc42
Apoc4	Vldlr
Ptgfr	Nmur2
Polr2d	Ints10
Ighv1-59	Ighv8-6
Cherp	Cwc22
Lcn4	Obp2a
Gm25074	Gm25615
Arhgap36	ARHGEF4
Agxt	Dao
Cct2	Tubb3
Ddx5	Aqr
Acd	Gm29582
Rac2	Gna13
RPL7A	Eefsec
Sec24b	Trappc6b
Krt75	Krt39
Fem1a	Fbxw10
EIF4A3	Hnrnpa1
Kat6b	Brpf1
Ighv8-9	IGLV1-44
Kctd6	Fbxl8
Fpr-rs3	FPR3
Wnt3a	Cav1
Igkv18-36	Ighv1-54
Ykt6	Tmed9
PQBP1	Isy1
Prl3d3	Rbx1
Arhgap26	Arhgef9
Rhoh	Akap13
Sarnp	Eif4a3l1
Pramel17	Pramel40
Bnip1	Kdelr1
Srp54c	Rpl6
Olfml2b	Olfml2b
Rhot2	Arhgef5
Nup98	Eif4a1
Igkv8-24	C2
RAB11FIP3	Exoc1
Ube2d1	Anapc10
OXER1	Gpr18
Tmem132a	CYR61
Ercc1	Rad50
Avp	Pth1r
Spp1	Apol11b
Cdk1	Cenpj
Pramel45	Pramel61
Rrp9	Dcaf13
Polr2l	Uvssa
Gtf2e1	Ints2
FGFR1OP	Fgf6
Pop7	Rpp25
Tmem132a	Itih2
Bub1	Cenpn
Ighv1-62-3	Colec11
Srsf3	Cpsf7
Mrpl22	Mrps31
BCRP2	BCRP2
Trgv2	Trgv4
Chrm3	Plcb3
Shb	Hsp90aa1
Fbxo31	Fbxw20
Spsb4	Socs6
Odam	Odam
Hnrnpa2b1	Srrt
Nhp2	DIEXF
Retsat	Sdc4
Cbr3	Cbr3
Shprh	Rad18
C130073F10Rik	PRAMEF5
HLA-C	Tapbp
Or52n2c	Gngt1
PMF1-BGLAP	Ranbp2
Polr2c	HIST1H4I
Dnajc3	C4b
Ntrk1	Fgfr1
Pfdn5	Tubb4b
Actr1a	TUBB
Crnkl1	Hnrnph1
Cenpa	Cenpl
Inpp4a	Pik3r3
Stard8	Plekhg5
Src	Nckap1l
IGLV2-14	Ighv1-61
Grk5	Avpr1b
IGLV6-57	IGHA1
Srsf3	Thoc3
Plk4	Fbf1
Igkv2-112	Masp1
Rnf115	Rnf144b
Pramel6	Oog1
Ccr4	Tas2r135
Iglc2	Vpreb1a
Notch2	Crebbp
Cdk7	Gar1
Wls	Vangl2
Tubg2	Tubb4b
Vamp2	Lrp2
RPL14	Rpl15
Iffo2	Iffo2
Ighv8-8	Arpc1a
Bcam	Bcam
TAS2R41	P2ry13
Rps15	Spcs3
Vps37b	Nedd4l
Htr1f	Npw
Gm21294	Stag1
Vip	Crhr1
Cpsf7	Dhx38
Rps13	RPS11
Cysltr1	Agtr1a
Ube2n	Rela
Krtap12-20	Gm49918
Syt2	Arpc1a
Zcrb1	ZRSR2
Eif3i	Rpl9-ps6
DDX43	DDX43
Ighv8-2	Syk
Chrm3	Tbxa2r
AY761185	PRSS2
CCER2	CCER2
RPL39	Eefsec
Arrb2	Slc2a8
SHC2	Btc
S1pr1	Pmch
Ighv1-55	Igkv8-16
CPSF1	Snrpa1
Gnai2	Tas2r126
RPS3A	Spcs3
Kat5	Ube2i
Frs3	Fgfr2
CENPP	Ndc80
Snrnp48	Sf3b1
Chrm4	Oprd1
Trav7-4	Trav7-2
MT1IP	MT1IP
Nrxn1	Homer1
YWHAE	Mapk3
Sstr4	Plcb1
Slc35b3	Sdc3
Adra2b	S1pr5
Gm7072	Zfp992
Mapk1	Abl1
RPN2	Rpn1
Gbp7	Gbp7
Ndufs5	Ndufa8
Acox2	Amacr
Pak3	Grb2
Cep290	Tubb5
Hnrnph1	Cwc27
RPS24	Srp72
Ddx52	Utp15
Rbm8a2	RPS24
Ccr6	Htr1b
Polr2a	Rbmx
Lmna	Gm20905
Fbxo32	Cand1
Ncbp2	Ell3
Nms	C3ar1
Hrh1	Gpr68
Nelfa	Nelfb
Tas2r104	Sstr3
Adcy3	Camk2g
C1ra	IGLV6-57
Eif1ad10	Eif1ad15
Defa22	Defa40
Zfp988	Zfp984
Adam30	ZP4
Ighv8-4	IGLV3-25
Adcy4	Vipr1
Rpl35rt	Rps4x
Ccnt1	Ints9
Ncbp1	Rps28
Ighv1-9	Igkv8-30
Nfyc	Kpnb1
Gemin4	SMN2
Gprc6a	Plcb4
Fbxo7	Asb8
Gipr	Mc2r
Ddx42	Wbp4
Polr2i	Wtap
Krt2	KRT86
Dctn3	KIF15
Syk	Rhog
Eif4a3l1	Srrt
Ffar3	Tacr2
Mir291b	Mir291b
Polr2a	Hnrnpa3
App	Plcb4
Fpr-rs3	Pmch
Vav1	Egf
Sst	Cxcr3
Srsf7	Pcf11
Pom121	IGF2BP2
Ighv10-3	Btk
Epha6	Ephb6
Ighv1-61	Vpreb1b
Fbxo10	Ankrd9
RPS12	Ssr1
Il2rb	Fgf6
Ighv1-23	IGHV3-13
Oprd1	Grm2
Spsb4	Fbxw21
Mbl2	C4b
Cdc5lrt4	Polr2i
Rpl32	RPS18
Fbxw20	Fbxl7
Sf3a1	HSPA8
Pcdhb20	Pcdhb20
MANCR	MANCR
Zfp830	Ubb
Uts2b	Casr
Fpr-rs3	Npbwr1
Apc	Zranb1
Nup155	Hnrnpd
Cxcl10	Sstr1
EIF4A3	Ppie
Tas2r109	TAS2R46
Hnrnpc	Nup54
Plrg1	Cwc27
Polr2k	Ice2
Srsf1	Hnrnpr
Txnl4a	Alyreffm13
Taf7	Gtf2h3
Mtnr1a	Cxcl5
Eif4a1	Eif4ebp1
ATP5C1	ATP5I
Inpp5j	Pip5k1c
ND6	Ndufb4
Oprd1	Gnb1
Lpar2	Ccl27a
Polr2h	Ncoa3
Psmb10	Nub1
Psmb2	Psme2b
Ereg	Il2ra
Plcg1	IGHV3-48
Polr2d	Lsm10
TREML3P	TREML3P
Men1	C3
Ccl27al	Kng2
Capza1b	Capza2
Snrpd1	SMN2
Adcy3	Gng4
Ccl27a	Oprm1
Drd2	Gpr18
CYR61	Itih2
Tas2r125	P2ry13
Nmbr	Opn4
Fgf4	Pip5k1b
IGKV1-5	Ighv1-59
Shc1	Ighv1-74
Ednra	Hcrtr2
Nup107	Srsf7
Tas2r120	Grm7
Polr2f	CTDP1
Defa24	Defa39
Cr1l	C2
TAS2R19	Adcy7
Mvb12b	Vps37c
Snrpb	Fus
Ighv6-6	IGHV3-30
Alyreffm6	Nup153
Klhl22	Asb17
Ighv1-23	Ighv8-2
Gnb5	Gnb1
F2	F13b
Asb1	Fbxl4
Nup107	Polr2g
PMF1-BGLAP	Clasp2
LCE6A	LCE6A
ATP5D	Cox6c
Tsfm	Mrpl19
RPP14	Rps27
Ighv8-11	IGLV2-23
Dnajb1	Crebbp
HLA-B	TAPBP
Actn1	Sdc4
Fbxl16	Herc6
Fbxw15	Rbck1
Cdk1	Skp1
Sumo1	Pias2
Met	Fgf2
Rpl28	Srprb
Ighv1-64	Igkv6-15
Cep164	Tubgcp4
Ccp110	Haus6
Fgf16	Them4
Rps29	Secisbp2
Cdc5lrt1	Nudt21
TAS2R8	Ccr7
APOB	Lrat
Elob	Fbxw28
Trat1	Irs2
Nelfcd	Ercc3
Tas2r117	Cxcr5
Copz2	Kif18a
Galr2	CXCL8
Ighv8-5	Vpreb3
CETN2	Tctn3
Mrgpra6	Mrgprb8
RPN2	Rps27a
Gnal	Or51q1c
Med30	Crebbp
Tas2r105	Sstr5
Hcar2	Cxcr5
Chrm1	Ghrl
Dctn3	Sclt1
Rpl9	Rpl3
Cdc42	Cdc20
Krt71	KRT37
Ero1a	P4hb
Prkar2b	Adcy1
Nmu	GPR132
SNRPD2	Polr2j
Clasp2	Cenpn
Polr2i	Snrnp25
Itk	Ighv1-50
Cyp4f17	Cyp4f13
Ccl27b	P2ry14
Hdac1	Sae1
Synj2	Vamp3
Hrh4	Grm4
Mrpl40	Mrpl2
Gm22128	Gm22285
Perp	Jup
IGHV1-46	Ighv1-62-3
Tsfm	Eral1
Mrpl3	Mrps18c
Chrdl1	Kng1
CFB	C3ar1
Fgf15	Cd80
FCN2	Igkv18-36
Snrpd1	Sf3a2
Rab8a	Cep290
Adcy6	CXCL3
SLN	SLN
Syde1	Cdc42
Ighv8-9	Cbl
Bub3	Xpo1
Stard13	Rhou
Rps15	MAGOHB
C2cd3	Cep83
Kxd1	Herc2
Ighv1-61	IGLV2-23
Vmn1r82	Vmn1r83
Dlgap1	Grm1
PFDN6	Tubb3
Hmx3	Hmx3
GHRH	Ucn
Nrp1	Gsk3b
S1pr4	Ccr5
Srp54a	RPL21
Fbxw19	Kctd7
Nup160	Pml
Sstr2	Ccr5
Trim9	Trim9
Agt	PROKR1
Fpr3	P2ry12
Arrb1	Grk3
Stx6	Gcc2
Rnf7l	Ccnf
Arl2	Arl2bp
PRAMEF10	Pramel42
Or5h22	Gnb1
Rtl6	Rtl6
Tas2r104	Tas2r136
Avpr2	Cbl
Cpsf4	Prpf6
ADCY4	S1pr3
IGKV1-12	Nckap1l
Il1b	Il18
Adh5	Adh5
Ighv1-34	IGLV1-44
Dync1li2	Copz2
Fbxw18	Fbxl5
Cdk1	Pcnt
Ngf	Crkl
Gm22047	Gm22373
Stk11	Prkab2
Sema6a	Plxna2
Srsf3	Snrpd1
Mnat1	Ctr9
Ocrl	Pla2g1b
GTF2H4	ZNRD1
Fbxo17	Kxd1
Rpl38	RPL23A
NOP10	Wdr46
Syt1	Sh3gl2
Or6f1	Gngt1
Fgf18	Mapk3
Rpl12	Ddost
Zfp534	Zfp987
Alyreffm7	PABPC1
Ap2s1	Cd4
DFNA24	DFNA24
Gnrh1	Kiss1
Cd247	Igkv17-127
Oog1	PRAMEF14
Or4c113	Gnb1
Cdc5lrt4	Rbmx
Igkv17-121	Elmo2
Xab2	Snrnp70
Nup88	Rangap1
Rpl37	RPL41
Stra6	Rbp4
Gspt1	RPS12
Npy2r	MCHR2
HLA-DQA2	Ap1m2
Adora1	Adora3
Psap	Asah1
Gm21497	Stag3
Mark3	Hras
CRHR1	Adora2a
Eif4a3l1	Rpl24
Serpind1	FGA
Eif1ad18	Eif1ad19
Tas2r120	Cxcr2
MARVELD3	MARVELD3
Tas2r129	Cxcl10
Adam10	C3
TAS2R46	TAS2R60
PRAMEF8	Gm13043
Ncoa2	Med13
Chrne	Chrnb2
Rnf114	Fbxo22
Ccl21e	Adora1
Cops4	Fbxw20
Gm23953	Gm24264
Gm13040	PRAMEF8
Adcy2	Ackr3
Eif2s1	Eif4e
DEFB105B	Defb12
Polr2g	Ago2
Lat2	Pdpk1
Cnr1	Plcb1
P2ry4	MCHR2
Gemin5	Snupn
Gm26188	Gm23047
Fzd2	Plcb2
Ints14	Nabp1
Fpr3	Sstr4
Igfbp3	Penk
Itpr1	Rasgrp2
Elavl2	CPSF1
Polr2k	Taf9b
Gm21258	Stag3
Gnat1	Pdyn
Uts2	Ghrl
ADCY4	Rln3
Cda	Upp1
Pira2	Pira13
Fbxw27	Fbxo7
Gabarapl1	Atg7
Afp	Meltf
Eloc	Fbxw8
Kifc5b	Kif3c
Cherp	SNU13
Hbs1l	Cnot10
Ywhab	Mlst8
Gm4836	Fkbp6
Rpl27rt	Eif4e
Rapgef2	Fgf10
Gm21497	Rec8
ATP5D	Slc25a5
Orc4	Mcm6
LONRF1	Fbxo7
Fbxw18	Znrf1
IGLV2-11	Ighv1-22
CETN2	Ppp2r1a
Ice2	INTS3
Srrm1	Snrpn
Fundc1	Atg12
Ranbp2	Tnpo1
RPS2	Spcs3
Rsl1	Zfp455
Fbxw11	Ubc
Ighv1-7	Grap2
Ngf	Braf
Krr1	Utp20
Dpcd	Dpcd
Adora3	Ccr3
Fshb	Adcyap1r1
Rpa1	Sprtn
Skp1	Fbxo5
SRC	Ephb3
Cd79a	IGHV3-53
Dmxl1	Dmxl1
Fem1c	Neurl2
RPL36A	Upf2
Tas2r116	Mchr1
Mmd	Mmd
Pramel32	PRAMEF9
Pdpk1	Myo5a
Ubc	Mcm7
Gm21258	Rec8
Ighv10-3	IGKV2D-28
Mta1	Sumo3
Gm22047	Gm23767
Alyreffm4	Aqr
Ighv1-20	Ighe
Rhoc	ARHGEF5
Tram1	Rps25
Rps13	Trmt112
PTEN	Cd80
Rprd1a	Gtf2e2
Prkaca	Cep70
Tbp	Polr1e
Dsg1b	Casp3
Fpr3	Ccr8
Ighv1-54	Igkv18-36
Tas2r138	Oxgr1
Crhr1	Mc4r
Cdc25b	Ncapd3
Cdk7	WDR61
Abi1	IGKV2D-28
